id,regular,region,universe,neutralization,decay,delay,test_period,truncation,pasteurization,nan_handling
FullTest_1075,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,MARKET,5,1,P1Y,0.08,OFF,ON
FullTest_1076,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,MARKET,5,1,P1Y,0.08,OFF,OFF
FullTest_1077,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,MARKET,5,1,P1Y,0.01,ON,ON
FullTest_1078,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,MARKET,5,1,P1Y,0.01,ON,OFF
FullTest_1079,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,MARKET,5,1,P1Y,0.01,OFF,ON
FullTest_1080,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,MARKET,5,1,P1Y,0.01,OFF,OFF
FullTest_1081,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,MARKET,5,1,P2Y,0.08,ON,ON
FullTest_1082,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,MARKET,5,1,P2Y,0.08,ON,OFF
FullTest_1083,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,MARKET,5,1,P2Y,0.08,OFF,ON
FullTest_1084,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,MARKET,5,1,P2Y,0.08,OFF,OFF
FullTest_1085,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,MARKET,5,1,P2Y,0.01,ON,ON
FullTest_1086,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,MARKET,5,1,P2Y,0.01,ON,OFF
FullTest_1087,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,MARKET,5,1,P2Y,0.01,OFF,ON
FullTest_1088,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,MARKET,5,1,P2Y,0.01,OFF,OFF
FullTest_1089,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,0,P1Y,0.08,ON,ON
FullTest_1090,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,0,P1Y,0.08,ON,OFF
FullTest_1091,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,0,P1Y,0.08,OFF,ON
FullTest_1092,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,0,P1Y,0.08,OFF,OFF
FullTest_1093,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,0,P1Y,0.01,ON,ON
FullTest_1094,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,0,P1Y,0.01,ON,OFF
FullTest_1095,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,0,P1Y,0.01,OFF,ON
FullTest_1096,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,0,P1Y,0.01,OFF,OFF
FullTest_1097,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,0,P2Y,0.08,ON,ON
FullTest_1098,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,0,P2Y,0.08,ON,OFF
FullTest_1099,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,0,P2Y,0.08,OFF,ON
FullTest_1100,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,0,P2Y,0.08,OFF,OFF
FullTest_1101,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,0,P2Y,0.01,ON,ON
FullTest_1102,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,0,P2Y,0.01,ON,OFF
FullTest_1103,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,0,P2Y,0.01,OFF,ON
FullTest_1104,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,0,P2Y,0.01,OFF,OFF
FullTest_1105,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,1,P1Y,0.08,ON,ON
FullTest_1106,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,1,P1Y,0.08,ON,OFF
FullTest_1107,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,1,P1Y,0.08,OFF,ON
FullTest_1108,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,1,P1Y,0.08,OFF,OFF
FullTest_1109,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,1,P1Y,0.01,ON,ON
FullTest_1110,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,1,P1Y,0.01,ON,OFF
FullTest_1111,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,1,P1Y,0.01,OFF,ON
FullTest_1112,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,1,P1Y,0.01,OFF,OFF
FullTest_1113,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,1,P2Y,0.08,ON,ON
FullTest_1114,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,1,P2Y,0.08,ON,OFF
FullTest_1115,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,1,P2Y,0.08,OFF,ON
FullTest_1116,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,1,P2Y,0.08,OFF,OFF
FullTest_1117,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,1,P2Y,0.01,ON,ON
FullTest_1118,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,1,P2Y,0.01,ON,OFF
FullTest_1119,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,1,P2Y,0.01,OFF,ON
FullTest_1120,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,0,1,P2Y,0.01,OFF,OFF
FullTest_1121,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,0,P1Y,0.08,ON,ON
FullTest_1122,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,0,P1Y,0.08,ON,OFF
FullTest_1123,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,0,P1Y,0.08,OFF,ON
FullTest_1124,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,0,P1Y,0.08,OFF,OFF
FullTest_1125,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,0,P1Y,0.01,ON,ON
FullTest_1126,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,0,P1Y,0.01,ON,OFF
FullTest_1127,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,0,P1Y,0.01,OFF,ON
FullTest_1128,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,0,P1Y,0.01,OFF,OFF
FullTest_1129,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,0,P2Y,0.08,ON,ON
FullTest_1130,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,0,P2Y,0.08,ON,OFF
FullTest_1131,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,0,P2Y,0.08,OFF,ON
FullTest_1132,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,0,P2Y,0.08,OFF,OFF
FullTest_1133,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,0,P2Y,0.01,ON,ON
FullTest_1134,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,0,P2Y,0.01,ON,OFF
FullTest_1135,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,0,P2Y,0.01,OFF,ON
FullTest_1136,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,0,P2Y,0.01,OFF,OFF
FullTest_1137,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,1,P1Y,0.08,ON,ON
FullTest_1138,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,1,P1Y,0.08,ON,OFF
FullTest_1139,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,1,P1Y,0.08,OFF,ON
FullTest_1140,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,1,P1Y,0.08,OFF,OFF
FullTest_1141,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,1,P1Y,0.01,ON,ON
FullTest_1142,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,1,P1Y,0.01,ON,OFF
FullTest_1143,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,1,P1Y,0.01,OFF,ON
FullTest_1144,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,1,P1Y,0.01,OFF,OFF
FullTest_1145,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,1,P2Y,0.08,ON,ON
FullTest_1146,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,1,P2Y,0.08,ON,OFF
FullTest_1147,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,1,P2Y,0.08,OFF,ON
FullTest_1148,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,1,P2Y,0.08,OFF,OFF
FullTest_1149,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,1,P2Y,0.01,ON,ON
FullTest_1150,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,1,P2Y,0.01,ON,OFF
FullTest_1151,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,1,P2Y,0.01,OFF,ON
FullTest_1152,"Rank(Ts_Rank(close, 10))",EUR,MINVOL3M,NONE,5,1,P2Y,0.01,OFF,OFF
FullTest_1153,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,0,P1Y,0.08,ON,ON
FullTest_1154,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,0,P1Y,0.08,ON,OFF
FullTest_1155,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,0,P1Y,0.08,OFF,ON
FullTest_1156,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,0,P1Y,0.08,OFF,OFF
FullTest_1157,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,0,P1Y,0.01,ON,ON
FullTest_1158,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,0,P1Y,0.01,ON,OFF
FullTest_1159,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,0,P1Y,0.01,OFF,ON
FullTest_1160,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,0,P1Y,0.01,OFF,OFF
FullTest_1161,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,0,P2Y,0.08,ON,ON
FullTest_1162,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,0,P2Y,0.08,ON,OFF
FullTest_1163,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,0,P2Y,0.08,OFF,ON
FullTest_1164,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,0,P2Y,0.08,OFF,OFF
FullTest_1165,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,0,P2Y,0.01,ON,ON
FullTest_1166,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,0,P2Y,0.01,ON,OFF
FullTest_1167,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,0,P2Y,0.01,OFF,ON
FullTest_1168,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,0,P2Y,0.01,OFF,OFF
FullTest_1169,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,1,P1Y,0.08,ON,ON
FullTest_1170,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,1,P1Y,0.08,ON,OFF
FullTest_1171,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,1,P1Y,0.08,OFF,ON
FullTest_1172,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,1,P1Y,0.08,OFF,OFF
FullTest_1173,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,1,P1Y,0.01,ON,ON
FullTest_1174,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,1,P1Y,0.01,ON,OFF
FullTest_1175,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,1,P1Y,0.01,OFF,ON
FullTest_1176,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,1,P1Y,0.01,OFF,OFF
FullTest_1177,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,1,P2Y,0.08,ON,ON
FullTest_1178,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,1,P2Y,0.08,ON,OFF
FullTest_1179,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,1,P2Y,0.08,OFF,ON
FullTest_1180,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,1,P2Y,0.08,OFF,OFF
FullTest_1181,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,1,P2Y,0.01,ON,ON
FullTest_1182,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,1,P2Y,0.01,ON,OFF
FullTest_1183,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,1,P2Y,0.01,OFF,ON
FullTest_1184,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,0,1,P2Y,0.01,OFF,OFF
FullTest_1185,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,0,P1Y,0.08,ON,ON
FullTest_1186,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,0,P1Y,0.08,ON,OFF
FullTest_1187,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,0,P1Y,0.08,OFF,ON
FullTest_1188,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,0,P1Y,0.08,OFF,OFF
FullTest_1189,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,0,P1Y,0.01,ON,ON
FullTest_1190,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,0,P1Y,0.01,ON,OFF
FullTest_1191,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,0,P1Y,0.01,OFF,ON
FullTest_1192,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,0,P1Y,0.01,OFF,OFF
FullTest_1193,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,0,P2Y,0.08,ON,ON
FullTest_1194,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,0,P2Y,0.08,ON,OFF
FullTest_1195,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,0,P2Y,0.08,OFF,ON
FullTest_1196,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,0,P2Y,0.08,OFF,OFF
FullTest_1197,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,0,P2Y,0.01,ON,ON
FullTest_1198,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,0,P2Y,0.01,ON,OFF
FullTest_1199,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,0,P2Y,0.01,OFF,ON
FullTest_1200,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,0,P2Y,0.01,OFF,OFF
FullTest_1201,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,1,P1Y,0.08,ON,ON
FullTest_1202,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,1,P1Y,0.08,ON,OFF
FullTest_1203,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,1,P1Y,0.08,OFF,ON
FullTest_1204,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,1,P1Y,0.08,OFF,OFF
FullTest_1205,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,1,P1Y,0.01,ON,ON
FullTest_1206,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,1,P1Y,0.01,ON,OFF
FullTest_1207,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,1,P1Y,0.01,OFF,ON
FullTest_1208,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,1,P1Y,0.01,OFF,OFF
FullTest_1209,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,1,P2Y,0.08,ON,ON
FullTest_1210,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,1,P2Y,0.08,ON,OFF
FullTest_1211,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,1,P2Y,0.08,OFF,ON
FullTest_1212,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,1,P2Y,0.08,OFF,OFF
FullTest_1213,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,1,P2Y,0.01,ON,ON
FullTest_1214,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,1,P2Y,0.01,ON,OFF
FullTest_1215,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,1,P2Y,0.01,OFF,ON
FullTest_1216,"Rank(Ts_Rank(close, 20))",USA,TOP3000,INDUSTRY,5,1,P2Y,0.01,OFF,OFF
FullTest_1217,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,0,P1Y,0.08,ON,ON
FullTest_1218,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,0,P1Y,0.08,ON,OFF
FullTest_1219,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,0,P1Y,0.08,OFF,ON
FullTest_1220,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,0,P1Y,0.08,OFF,OFF
FullTest_1221,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,0,P1Y,0.01,ON,ON
FullTest_1222,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,0,P1Y,0.01,ON,OFF
FullTest_1223,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,0,P1Y,0.01,OFF,ON
FullTest_1224,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,0,P1Y,0.01,OFF,OFF
FullTest_1225,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,0,P2Y,0.08,ON,ON
FullTest_1226,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,0,P2Y,0.08,ON,OFF
FullTest_1227,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,0,P2Y,0.08,OFF,ON
FullTest_1228,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,0,P2Y,0.08,OFF,OFF
FullTest_1229,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,0,P2Y,0.01,ON,ON
FullTest_1230,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,0,P2Y,0.01,ON,OFF
FullTest_1231,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,0,P2Y,0.01,OFF,ON
FullTest_1232,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,0,P2Y,0.01,OFF,OFF
FullTest_1233,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,1,P1Y,0.08,ON,ON
FullTest_1234,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,1,P1Y,0.08,ON,OFF
FullTest_1235,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,1,P1Y,0.08,OFF,ON
FullTest_1236,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,1,P1Y,0.08,OFF,OFF
FullTest_1237,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,1,P1Y,0.01,ON,ON
FullTest_1238,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,1,P1Y,0.01,ON,OFF
FullTest_1239,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,1,P1Y,0.01,OFF,ON
FullTest_1240,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,1,P1Y,0.01,OFF,OFF
FullTest_1241,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,1,P2Y,0.08,ON,ON
FullTest_1242,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,1,P2Y,0.08,ON,OFF
FullTest_1243,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,1,P2Y,0.08,OFF,ON
FullTest_1244,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,1,P2Y,0.08,OFF,OFF
FullTest_1245,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,1,P2Y,0.01,ON,ON
FullTest_1246,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,1,P2Y,0.01,ON,OFF
FullTest_1247,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,1,P2Y,0.01,OFF,ON
FullTest_1248,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,0,1,P2Y,0.01,OFF,OFF
FullTest_1249,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,0,P1Y,0.08,ON,ON
FullTest_1250,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,0,P1Y,0.08,ON,OFF
FullTest_1251,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,0,P1Y,0.08,OFF,ON
FullTest_1252,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,0,P1Y,0.08,OFF,OFF
FullTest_1253,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,0,P1Y,0.01,ON,ON
FullTest_1254,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,0,P1Y,0.01,ON,OFF
FullTest_1255,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,0,P1Y,0.01,OFF,ON
FullTest_1256,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,0,P1Y,0.01,OFF,OFF
FullTest_1257,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,0,P2Y,0.08,ON,ON
FullTest_1258,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,0,P2Y,0.08,ON,OFF
FullTest_1259,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,0,P2Y,0.08,OFF,ON
FullTest_1260,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,0,P2Y,0.08,OFF,OFF
FullTest_1261,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,0,P2Y,0.01,ON,ON
FullTest_1262,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,0,P2Y,0.01,ON,OFF
FullTest_1263,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,0,P2Y,0.01,OFF,ON
FullTest_1264,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,0,P2Y,0.01,OFF,OFF
FullTest_1265,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,1,P1Y,0.08,ON,ON
FullTest_1266,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,1,P1Y,0.08,ON,OFF
FullTest_1267,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,1,P1Y,0.08,OFF,ON
FullTest_1268,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,1,P1Y,0.08,OFF,OFF
FullTest_1269,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,1,P1Y,0.01,ON,ON
FullTest_1270,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,1,P1Y,0.01,ON,OFF
FullTest_1271,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,1,P1Y,0.01,OFF,ON
FullTest_1272,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,1,P1Y,0.01,OFF,OFF
FullTest_1273,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,1,P2Y,0.08,ON,ON
FullTest_1274,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,1,P2Y,0.08,ON,OFF
FullTest_1275,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,1,P2Y,0.08,OFF,ON
FullTest_1276,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,1,P2Y,0.08,OFF,OFF
FullTest_1277,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,1,P2Y,0.01,ON,ON
FullTest_1278,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,1,P2Y,0.01,ON,OFF
FullTest_1279,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,1,P2Y,0.01,OFF,ON
FullTest_1280,"Rank(Ts_Rank(close, 20))",USA,TOP3000,MARKET,5,1,P2Y,0.01,OFF,OFF
FullTest_1281,"Rank(Ts_Rank(close, 20))",USA,TOP3000,NONE,0,0,P1Y,0.08,ON,ON
FullTest_1282,"Rank(Ts_Rank(close, 20))",USA,TOP3000,NONE,0,0,P1Y,0.08,ON,OFF
FullTest_1283,"Rank(Ts_Rank(close, 20))",USA,TOP3000,NONE,0,0,P1Y,0.08,OFF,ON
FullTest_1284,"Rank(Ts_Rank(close, 20))",USA,TOP3000,NONE,0,0,P1Y,0.08,OFF,OFF
FullTest_1285,"Rank(Ts_Rank(close, 20))",USA,TOP3000,NONE,0,0,P1Y,0.01,ON,ON
FullTest_1286,"Rank(Ts_Rank(close, 20))",USA,TOP3000,NONE,0,0,P1Y,0.01,ON,OFF
FullTest_1287,"Rank(Ts_Rank(close, 20))",USA,TOP3000,NONE,0,0,P1Y,0.01,OFF,ON
FullTest_1288,"Rank(Ts_Rank(close, 20))",USA,TOP3000,NONE,0,0,P1Y,0.01,OFF,OFF
FullTest_1289,"Rank(Ts_Rank(close, 20))",USA,TOP3000,NONE,0,0,P2Y,0.08,ON,ON
FullTest_1290,"Rank(Ts_Rank(close, 20))",USA,TOP3000,NONE,0,0,P2Y,0.08,ON,OFF
FullTest_1291,"Rank(Ts_Rank(close, 20))",USA,TOP3000,NONE,0,0,P2Y,0.08,OFF,ON
FullTest_1292,"Rank(Ts_Rank(close, 20))",USA,TOP3000,NONE,0,0,P2Y,0.08,OFF,OFF
FullTest_1293,"Rank(Ts_Rank(close, 20))",USA,TOP3000,NONE,0,0,P2Y,0.01,ON,ON
FullTest_1294,"Rank(Ts_Rank(close, 20))",USA,TOP3000,NONE,0,0,P2Y,0.01,ON,OFF
FullTest_1295,"Rank(Ts_Rank(close, 20))",USA,TOP3000,NONE,0,0,P2Y,0.01,OFF,ON
FullTest_1296,"Rank(Ts_Rank(close, 20))",USA,TOP3000,NONE,0,0,P2Y,0.01,OFF,OFF
FullTest_1297,"Rank(Ts_Rank(close, 20))",USA,TOP3000,NONE,0,1,P1Y,0.08,ON,ON
